restaurant_id,name,city,cuisine,latitude,longitude,takeaway,delivery,opening_hours
2183010570,Blue Ribbon Sushi Bar & Grill,New York,sushi,40.7079524,-74.0078296,Unknown,Unknown,Unknown
2183039959,Raj's Indian Kitchen,New York,indian,40.7089962,-74.0090796,Unknown,Unknown,Unknown
2183891964,Cipriani,New York,Unknown,40.7061385,-74.0093922,Unknown,Unknown,Unknown
2183891975,Nikoniko Sushi Bowl,New York,japanese,40.7055979,-74.0077325,Unknown,Unknown,Unknown
2183891976,Taste of Tokyo,New York,japanese,40.7051087,-74.0096903,Unknown,Unknown,"Mo-Fr 11:00-15:30,17:00-21:45; Su 17:00-21:30"
2183891980,Centric,New York,Unknown,40.7052024,-74.0080678,Unknown,Unknown,Unknown
2184799443,Lobster Place,New York,seafood,40.7424674,-74.005715,Unknown,Unknown,Mo-Sa 09:30-21:00; Su 10:00-20:00
2186614176,Wall Street Grill,New York,Unknown,40.704892,-74.0085955,Unknown,Unknown,Unknown
2186614177,Delmonico's,New York,steak_house,40.705042,-74.0102055,Unknown,Unknown,Mo-Fr 11:30-22:00; Sa 17:00-22:00
2186614181,Hale & Hearty Soup,New York,Unknown,40.7051928,-74.0109499,Unknown,Unknown,Unknown
2186614182,Harry's,New York,steak_house,40.7046606,-74.0097725,Unknown,Unknown,We-Sa 12:00-24:00; Su 12:00-23:00
2186614185,Joseph's Ristorante,New York,italian,40.7048541,-74.0095999,Unknown,Unknown,Mo-Fr 12:00-22:00
2186614188,Lenwich,New York,breakfast;sandwich,40.7047709,-74.0088362,yes,yes,Mo-Fr 08:00-16:00; Sa-Su off
2186614191,The Original Soupman,New York,Unknown,40.7046731,-74.0089587,Unknown,Unknown,Unknown
2187906509,Snacky,New York,asian,40.7143802,-73.9606917,Unknown,Unknown,Unknown
2187922664,LA Burrito,New York,mexican,40.7140469,-73.9614532,Unknown,Unknown,Unknown
2192603894,Noods n' Chill,New York,thai,40.7119172,-73.9611898,Unknown,Unknown,Unknown
2192615630,Simple Cafe,New York,Unknown,40.7124197,-73.9627821,Unknown,Unknown,Unknown
2192617290,BK Lobster,New York,seafood,40.7127964,-73.9625166,Unknown,Unknown,Unknown
2192621389,ROKA Modern Mediterranean,New York,mediterranean,40.711957,-73.9627446,Unknown,Unknown,"Mo-Fr 10:00-22:00, Sa-Su 11:00-22:00"
2192629490,Abracadabra,New York,turkish,40.7120324,-73.9627025,Unknown,Unknown,Unknown
2195218446,Village Square Pizza,New York,pizza,40.7923725,-73.9738366,Unknown,Unknown,Unknown
2207131883,Namkeen,New York,pakistani;fried_chicken,40.7128614,-73.9624896,Unknown,yes,"Su-Th 11:00-22:00; Fr,Sa 11:00-24:00"
2207265863,Randolph Bar and Restaurant,New York,tapas,40.7119483,-73.9634982,Unknown,Unknown,Unknown
2226852197,Jean-Georges,New York,french,40.7689698,-73.9816665,Unknown,Unknown,Mo-Su 11:45-14:30; Mo-Th 17:30-23:00; Fr-Sa 17:00-23:00; Su 17:30-22:30
2226853386,Gallo Nero,New York,italian,40.7598127,-73.9921572,Unknown,Unknown,Unknown
2227457386,Gen,New York,japanese,40.6776233,-73.9635646,Unknown,Unknown,Unknown
2237276258,Tavern on Jane,New York,american,40.7382471,-74.0042816,Unknown,Unknown,Unknown
2244644070,maman,New York,Unknown,40.7328961,-73.9934793,Unknown,Unknown,"Mo-Fr 07:30-18:00; Sa,Su 08:00-18:00"
2259016368,Gaudio's Pizza,New York,pizza,40.7637409,-73.9141875,Unknown,Unknown,Unknown
2268953873,Sereneco,New York,Unknown,40.7300079,-73.9577527,Unknown,Unknown,Unknown
2268954347,Paulie Gee's,New York,pizza,40.7296588,-73.9584608,Unknown,Unknown,Unknown
2273962587,Marseille,New York,french,40.7597501,-73.991404,Unknown,Unknown,Unknown
2273968599,Westway Diner,New York,Unknown,40.7594365,-73.9916409,Unknown,Unknown,Unknown
2273972179,Mama Mia 44SW,New York,italian,40.75972,-73.9919266,Unknown,Unknown,Unknown
2274106842,Olive Valley,New York,Unknown,40.7051843,-73.9333832,Unknown,Unknown,Unknown
2274143303,Shinobi Ramen,New York,Unknown,40.7056811,-73.9322419,Unknown,Unknown,Unknown
2275470587,Shanghai Lee,New York,chinese,40.7318079,-73.9580677,Unknown,yes,"Mo,We-Su 12:00-22:00"
2275484420,Calexico,New York,mexican,40.724188,-73.9511746,yes,yes,11:30-22:00
2275557556,The Lobster Joint,New York,Unknown,40.7354045,-73.9552629,Unknown,Unknown,Unknown
2275827320,Gramercy Cafe,New York,diner,40.759015,-73.9187469,Unknown,Unknown,Unknown
2276257858,The Castello Plan,New York,Unknown,40.6403441,-73.9666854,Unknown,Unknown,Unknown
2276324841,Elder Greene,New York,american,40.7307172,-73.957596,Unknown,Unknown,Unknown
2276325688,Vamos al Tequila,New York,mexican,40.7307935,-73.9576081,Unknown,Unknown,Unknown
2276340237,Cozinha Latina,New York,brazilian,40.7298686,-73.9590216,Unknown,Unknown,Unknown
2279017957,Fumo,New York,italian,40.8028091,-73.9680501,Unknown,Unknown,Su-Th 11:00-22:00; Fr-Sa 11:00-23:00
2279536009,Bait and Hook,New York,seafood,40.7325829,-73.985049,Unknown,Unknown,Su-We 12:00-23:00; Th-Sa 12:00-00:00
2279542456,IHOP,New York,breakfast;pancake,40.732808,-73.9855592,Unknown,Unknown,24/7
2287619730,Thai Terminal,New York,thai,40.7302647,-73.9838635,Unknown,Unknown,Mo-Th 12:00-22:15; Fr-Su 12:00-22:30
2287620130,Mokyo,New York,japanese,40.7271582,-73.9839133,Unknown,Unknown,Mo-Su 17:00-23:00
2294803403,Burger Heaven,New York,burger,40.7601912,-73.9749707,Unknown,Unknown,Unknown
2296361726,Hungry Burrito,New York,mexican,40.7216427,-73.9382913,Unknown,Unknown,Unknown
2297545260,Gennaro,New York,italian,40.7916482,-73.9718511,yes,Unknown,Mo-Th 17:00-22:30; Fr-Sa 17:00-23:00
2297753287,Mido,New York,japanese,40.7900622,-73.9735109,Unknown,Unknown,Mo-Su 12:00-22:00
2297755493,French Roast,New York,Unknown,40.7876494,-73.9767024,Unknown,Unknown,Mo-Tu 09:00-22:00; Fr 09:00-23:00; Sa 08:00-23:00; Su 08:00-22:00
2298854540,Poulet Sans Tête,New York,french,40.7894731,-73.9739492,Unknown,Unknown,Mo-Su 12:00-21:00
2299770711,Crema,New York,Unknown,40.7396323,-73.996068,Unknown,Unknown,Unknown
2299770712,da Umberto,New York,Unknown,40.7395688,-73.9959132,Unknown,Unknown,Unknown
2300348734,Chote Nawab,New York,indian,40.7424809,-73.982394,Unknown,Unknown,"Mo-Th 11:30-15:00,17:00-23:00; Fr-Sa 11:30-15:00,17:00-24:00; Su 11:30-15:00,17:00-22:30"
2300348739,Haandi,New York,indian,40.7424095,-73.9824519,Unknown,Unknown,Unknown
2300362286,Diner 24,New York,diner,40.738184,-73.9833835,Unknown,Unknown,24/7; 2024 May 16-23: 12:00-24:00; 2024 May 27-30: 12:00-24:00
2300369399,Fred's,New York,Unknown,40.7856847,-73.9767189,Unknown,Unknown,"Mo-Th 17:00-23:00; Fr,Sa 17:00-24:00; Su 17:00-23:00"
2304436426,Tripoli,New York,lebanese,40.6901272,-73.9946122,yes,yes,Unknown
2307164626,Barn Joo Nomad,New York,korean,40.7460666,-73.9902685,Unknown,Unknown,Unknown
2307167700,Izumi,New York,sushi,40.7468975,-73.9922271,Unknown,Unknown,Unknown
2310498469,Marlow Bistro,New York,italian,40.802903,-73.9641533,Unknown,Unknown,Unknown
2312065724,Carmine's,New York,italian,40.7911041,-73.9740198,Unknown,Unknown,Su-Th 11:30-22:00; Fr-Sa 11:30-23:00
2312065757,Smoke Jazz & Supper Club,New York,american,40.8011187,-73.9682057,no,no,We-Su 17:00-24:00
2321103071,Felice,New York,italian,40.6951317,-73.9960575,Unknown,Unknown,Mo-Fr 16:00-22:00; Sa-Su 11:00-22:00
2322155492,Hell's Kitchen,New York,mediterranean,40.7566987,-73.9941361,Unknown,Unknown,Unknown
2328223904,The Hummus & Pita Co.,New York,Unknown,40.7391381,-73.9957765,Unknown,Unknown,Unknown
2328279411,J's Pizza,New York,Unknown,40.7398784,-73.9989355,Unknown,Unknown,Unknown
2332341891,Ponte's,New York,italian,40.723424,-74.0104811,Unknown,Unknown,Unknown
2334601455,M-Thai,New York,thai,40.744378,-73.9988791,yes,Unknown,Unknown
2345795302,Good Enough To Eat,New York,american,40.7859964,-73.9727711,Unknown,Unknown,Unknown
2348727670,Bareburger,New York,burger,40.6891983,-73.9924258,Unknown,Mo-Th 11:00-21:00;Fr 11:00-22:00;Sa 09:00-22:00;Su 09:00-23:00,Unknown
2351558462,Kashmir 9,New York,pakistani,40.7549873,-73.9948837,yes,yes,Mo-Su 10:00-17:00
2351558467,Bombay Tandoori,New York,Unknown,40.7546155,-73.9949991,Unknown,Unknown,Unknown
2357685321,Marco Polo Ristorante,New York,italian,40.6822378,-73.9957916,Unknown,Unknown,Unknown
2358048510,North Square,New York,american;brunch,40.7323868,-73.9986529,Unknown,Unknown,"Mo-Sa 07:15-11:00,12:00-15:30,17:00-23:30; Su 07:15-11:00,12:00-15:30,17:00-23:00"
2358048515,Waverly Diner,New York,diner,40.7331105,-74.0001672,yes,yes,Su-We 07:00-23:00; Th 07:00-24:00; Fr-Sa 07:00-01:00
2366519596,Chelsea Square Restaurant,New York,diner,40.7462866,-74.0012226,Unknown,Unknown,24/7
2366519598,Moran's,New York,american,40.7452438,-74.0056781,Unknown,Unknown,Unknown
2377128144,Donnatella,New York,pizza,40.742976,-73.9998997,Unknown,Unknown,Tu-We 12:00-22:00; Th-Sa 12:00-23:00; Su 12:00-22:00
2377128150,Shaffer’s,New York,Unknown,40.7420517,-74.001097,Unknown,Unknown,Mo-Tu 15:00-00:00; We-Fr 12:00-02:00; Sa-Su 11:00-02:00
2377128154,Grand Sichuan Eastern,New York,chinese,40.7425367,-74.0002195,Unknown,Unknown,Unknown
2377128157,LOULOU,New York,Unknown,40.7426738,-74.0001725,Unknown,Unknown,Mo-Th 11:00-00:00; Fr-Su 10:00-00:00
2377128169,Lasagna Ristorante,New York,italian,40.7432349,-73.9997149,Unknown,Unknown,Unknown
2377128176,Da Andrea,New York,italian,40.7420719,-74.0006086,Unknown,Unknown,Unknown
2377128178,Rocking Horse Cafe,New York,mexican,40.7429148,-73.9999442,Unknown,Unknown,Unknown
2377128179,Dim Sum Chelsea,New York,Unknown,40.7446356,-73.9986916,Unknown,Unknown,Unknown
2377128183,$1 Pizza,New York,pizza,40.7462136,-73.9975429,Unknown,Unknown,Unknown
2377128186,Temerarion,New York,mexican,40.7434448,-73.9995835,yes,yes,Unknown
2377128195,Uncle Nick's Restaurant,New York,greek,40.749067,-73.995471,yes,Unknown,Mo-Su 11:30-23:00
2384821767,iPizzaNY,New York,Unknown,40.7388057,-73.9997449,Unknown,Unknown,Unknown
2384892236,The Ellington,New York,Unknown,40.8008613,-73.9682637,Unknown,Unknown,Unknown
2384892243,Serafina,New York,Unknown,40.800492,-73.9682823,Unknown,Unknown,Mo-Fr 11:30-23:00; Sa 10:30-23:00; Su 10:30-22:00
2387013568,Nabila's,New York,lebanese,40.6856049,-73.9945155,yes,Unknown,"We-Fr 17:30-21:30; Sa-Su 12:00-14:30,17:00-21:30"
2387017165,Awash Ethiopian Restaurant,New York,ethiopian,40.6857539,-73.9944417,Unknown,Unknown,"Mo 15:00-21:00, We-Th 16:00-21:00, Fr 15:00-21:30, Sa 13:00-21:30, Su 13:00-21:00"
2387017404,Moo Burger,New York,burger,40.6858251,-73.9944064,Unknown,Unknown,Mo-Th 12:00-21:00; Fr-Sa 12:00-22:00; Su 11:00-21:00
2391817471,Zona Rosa,New York,mexican,40.7139182,-73.9495566,Unknown,Unknown,Unknown
2402041404,16 Handles,New York,ice_cream,40.7183326,-73.9582765,Unknown,Unknown,Unknown
2407447000,Pad Thai,New York,thai;japanese,40.749979,-73.9953383,yes,yes,"Mo-Fr 11:00-22:30; Sa, Su 12:00-22:30"
2407447001,Pio Pio Riko,New York,peruvian;chicken,40.750033,-73.995284,yes,Unknown,Unknown
2407467350,Taco Bandito,New York,mexican,40.747489,-73.9971782,yes,yes,Mo-Sa 11:00-23:00; Su 12:00-22:00
2407891431,The Pho 2,New York,Unknown,40.7457288,-73.998418,Unknown,Unknown,Unknown
2408375729,Dallas BBQ,New York,barbecue,40.7456072,-73.9987643,Unknown,Unknown,"Su-Th 11:30-23:00; Fr,Sa 11:30-24:00; "
2408448411,Due Fratelli,New York,pizza,40.6925254,-73.9401814,Unknown,Unknown,Unknown
2409398826,Nina's Great Burrito Bar,New York,mexican,40.7860514,-73.9727433,Unknown,Unknown,Mo-Th 11:30-24:00; Fr 11:30-02:00; Sa 11:00-02:00; Su 11:00-24:00
2409398831,Viand,New York,Unknown,40.7856099,-73.9725709,Unknown,Unknown,Mo-Fr 07:30-22:00; Sa-Su 07:00-22:00
2409398838,The Consulate,New York,french,40.7858452,-73.9723966,Unknown,Unknown,Su-We 08:00-01:00; Th-Sa 08:00-02:00
2409935351,Chelsea Cottage's Viet Grill,New York,vietnamese,40.7460875,-74.0013739,Unknown,Unknown,Unknown
2409935353,Famous Original Ray's Pizza,New York,pizza,40.7460286,-74.0014102,Unknown,Unknown,Unknown
2409946234,The Meatball Company,New York,Unknown,40.7458946,-74.0014911,Unknown,Unknown,"Mo,Su 00:00-02:00,12:00-24:00; Tu-Sa 00:00-04:00,12:00-24:00"
2410485653,Qanoon,New York,palestinian,40.7452195,-74.0020025,Unknown,Unknown,"Mo-Fr 17:00-22:00; Sa, Su 10:00-15:00, 17:00-22:00"
2411275799,Dil e Punjab Deli,New York,indian,40.7446425,-74.0024036,Unknown,Unknown,Unknown
2411595316,Omai,New York,vietnamese,40.7442217,-74.0027401,Unknown,Unknown,Unknown
2411595856,Tipsy Parson,New York,Unknown,40.7441697,-74.0027774,Unknown,Unknown,Mo-Th 11:30-23:00; Fr 11:30-24:00; Sa 10:00-24:00; Su 10:00-22:30
2411819330,Salinas,New York,spanish,40.7436469,-74.0031642,Unknown,Unknown,Unknown
2412370159,Olde City,New York,sandwich,40.7435996,-73.98616,Unknown,Unknown,Mo-Su 11:00-24:00
2414094435,Tarallucci e Vino,New York,italian,40.7843578,-73.973482,Unknown,Unknown,Mo-Su 08:00-23:00
2414094436,The Cottage,New York,chinese,40.7820354,-73.9794104,yes,Unknown,Su-Th 11:30-23:15; Fr-Sa 11:30-24:00
2443892142,La Vera Pizza,New York,pizza,40.7943168,-73.9724172,yes,Unknown,Mo-Su 10:00-21:30
2451205652,Barney Greengrass,New York,bagel,40.7879651,-73.9745536,Unknown,Unknown,Unknown
2457196622,Peaches HotHouse,New York,chicken,40.6833748,-73.9437807,Unknown,Unknown,Unknown
2470101867,Cantina Cubana,New York,cuban;mexican,40.7220509,-73.9832277,Unknown,Unknown,Unknown
2473702737,New Asha Sri Lanka Restaurant,New York,sri_lankan,40.6341969,-74.0853708,Unknown,Unknown,Unknown
2473718326,Di Fara Pizza,New York,pizza,40.625047,-73.9614948,yes,yes,Tu-Su 12:00-20:00
2477336967,Raoul's,New York,french,40.7262443,-74.002053,Unknown,Unknown,Unknown
2478495089,BLT Fish,New York,seafood,40.738528,-73.993377,Unknown,Unknown,Unknown
2478495091,Aldea,New York,spanish,40.7387251,-73.9937954,Unknown,Unknown,Unknown
2478495092,Chelsea Inn,New York,Unknown,40.7388033,-73.9940261,Unknown,Unknown,Unknown
2478897572,Hollywood Diner,New York,diner,40.7387142,-73.9956231,Unknown,Unknown,24/7
2478897589,Flavabom,New York,Unknown,40.7394173,-73.9951134,Unknown,Unknown,Unknown
2478897615,Guac Time,New York,mexican,40.7395596,-73.9954916,Unknown,Unknown,Unknown
2479458329,Hakata TonTon,New York,japanese,40.7499004,-73.985695,Unknown,Unknown,"Tu-Th 18:00-21:30, Fr 18:00-22:00, Sa 17:30-22:00, Su 17:30-21:30"
2482618660,American Cut,New York,steak,40.7191271,-74.0101564,Unknown,Unknown,Unknown
2483716076,Peter Luger Steak House,New York,steak_house,40.7098661,-73.9625564,Unknown,Unknown,Mo-Th 11:45-21:45; Fr-Sa 11:45-22:45; Su 12:45-21:45
2485355797,Sunnyside Pizza,New York,pizza,40.7440783,-73.9240225,yes,yes,Mo-Su 10:00-20:00
2487458479,Golden Unicorn,New York,chinese,40.7136218,-73.9970903,no,no,Mo-Su 10:00-22:00
2488562093,Pies-N-Thighs,New York,fried_chicken,40.7112166,-73.9613452,Unknown,Unknown,Unknown
2491354222,Katsu Hama,New York,japanese,40.7564397,-73.9775373,Unknown,Unknown,Mo-Su 11:30-21:00
2491354223,Sushi-tei,New York,japanese,40.7563919,-73.9775762,Unknown,Unknown,Unknown
2491359318,Go! Go! Curry!,New York,japanese,40.7544471,-73.9906058,yes,yes,Mo-Fr 11:00-20:00;Sa-Su 12:00-20:00
2491417530,No Pork Halal Kitchen,New York,chinese,40.6832996,-73.9793255,Unknown,Unknown,Mo-Th 11:00-23:00; Fr 11:00-23:30; Sa 11:30-23:30; Su 12:00-23:00
2491417538,Ghenet,New York,ethiopian,40.6791534,-73.9816085,yes,Unknown,"Mo 17:00-22:00; Tu-Th 17:00-22:30; Fr 17:00-23:00; Sa 11:00-15:00,17:00-23:00; Su 17:00-22:30"
2493964387,Am Thai Bistro,New York,thai,40.6467824,-73.9701364,Unknown,Unknown,"Su-Th 11:30-22:30, Fr-Sa 11:30-23:00"
2493964633,Anakali,New York,indian,40.6473998,-73.9685894,Unknown,Unknown,Unknown
2494064615,Osteria Brooklyn,New York,italian,40.6931856,-73.9671662,Unknown,Unknown,Mo-Fr 12:00-22:00; Sa-Su 11:30-22:00
2494064857,Myrtle Thai,New York,thai,40.6930747,-73.9680559,Unknown,yes,"Mo-Su 12:00-15:45,17:00-22:00"
2494071312,Joloff,New York,senegalese,40.6840885,-73.954221,yes,yes,"Mo-Fr 11:00-15:00,16:30-22:00; Sa-Su 16:30-22:00"
2494071332,Bombay Grill,New York,Unknown,40.6838787,-73.9541789,yes,yes,Mo-Th 12:00-22:30; Fr-Sa 12:00-23:00; Su 12:00-22:30
2494077024,LaRina,New York,italian,40.6932918,-73.9704197,yes,Unknown,Mo-Th 12:00-22:00; Fr 12:00-23:00; Sa 11:00-23:00; Su 11:00-22:00
2494077206,Dellarocco's Pizza,New York,pizza,40.6950568,-73.9960904,yes,yes,Unknown
2494088663,Breukelen Brasserie,New York,french,40.6744277,-73.9502153,Unknown,Unknown,Unknown
2494138252,Lea,New York,italian;pizza;bagel,40.6394347,-73.9680084,Unknown,Unknown,Mo-Su 07:00-22:00
2494144969,Mimi's Hummus,New York,middle_eastern,40.6403106,-73.9667565,Unknown,Unknown,10:30-22:00
2494152939,Chama Mama,New York,georgian,40.6950134,-73.994581,Unknown,Unknown,Mo-Su 11:00-23:00
2494160625,San Marzano,New York,italian,40.7279733,-73.9883791,Unknown,Unknown,We-Su 12:00-22:00
2494160674,"Paul's ""Da Burger Joint""",New York,burger,40.7285199,-73.9879471,Unknown,Unknown,Mo-Th 11:00-23:30; Fr-Sa 11:00-24:00; Su 11:00-23:30
2494161089,Mr. Keke,New York,ramen,40.7290829,-73.990007,Unknown,Unknown,Mo-Su 12:00-22:00
2494172150,Koto Sushi & Steak,New York,japanese;sushi,40.6822755,-74.00043,yes,yes,Mo 17:00-23:00; Tu-Fr 11:30-23:00; Sa 12:00-23:00; Su 17:00-23:00
2494176728,Vidali’s Pizza,New York,pizza,40.7671244,-73.9302379,Unknown,Unknown,Unknown
2494177862,Emmy squared,New York,Unknown,40.7122344,-73.9556656,Unknown,Unknown,Unknown
2494187891,Katsuei,New York,japanese,40.6707561,-73.9785495,Unknown,Unknown,"Mo,We-Su 16:00-21:30"
2494194596,Mizu,New York,japanese,40.7133221,-73.9619067,Unknown,Unknown,Mo-Th 12:00-22:00; Fr-Sa 12:00-22:30; Su 12:30-22:00
2494226429,Brooklyn Burgers & Beer,New York,burger,40.6744486,-73.9817243,Unknown,Unknown,Tu-We 11:00-22:00; Th 11:00-23:00; Fr-Sa 11:00-24:00; Su 11:00-22:00
2494243941,Big Tiny,New York,french,40.6834375,-73.9928361,Unknown,Unknown,Unknown
2494254644,Gage & Tollner,New York,Unknown,40.691467,-73.987767,Unknown,Unknown,17:00-22:00
2494256149,Evelina,New York,italian;brunch,40.6896593,-73.9710073,Unknown,Unknown,Unknown
2494256198,1 OR 8,New York,japanese,40.6896209,-73.9703377,Unknown,Unknown,Unknown
2494312651,Henry's End,New York,american,40.6986971,-73.9925774,Unknown,Unknown,Tu-Th 17:00-21:00; Fr-Sa 17:00-21:30
2494344430,Enoteca Maria,New York,italian,40.6419968,-74.077292,Unknown,Unknown,Unknown
2494344782,Mandi House,New York,Unknown,40.6441909,-74.0770534,Unknown,Unknown,Unknown
2494344981,A & S Pizza,New York,Unknown,40.6439865,-74.0775895,Unknown,Unknown,Unknown
2494372721,Café Mars,New York,italian,40.6778567,-73.9859235,Unknown,Unknown,We-Sa 15:30-21:00; Su 15:30-20:00
2494384312,Compton’s,New York,Unknown,40.7707975,-73.9301358,Unknown,Unknown,Unknown
2495111045,Copacabana,New York,brazilian,40.7563693,-73.928987,Unknown,Unknown,Unknown
2495737087,San Rasa,New York,sri_lankan,40.6382761,-74.0795189,Unknown,Unknown,Unknown
2501564501,Dim Sum Go Go,New York,chinese,40.7132723,-73.9977424,Unknown,Unknown,Unknown
2501567185,Harlem Maison,New York,Unknown,40.8121987,-73.9516713,Unknown,Unknown,Unknown
2501572681,Chat n Chew,New York,american;burger,40.7369154,-73.9920567,Unknown,Unknown,"Mo-Fr 08:00-22:00; Sa, Su 09:00-22:00"
2504092175,Nimbooda,New York,indian,40.6782737,-73.9640382,Unknown,Unknown,Mo-Th 11:30-22:30; Fr-Sa 11:30-23:00; Su 11:30-22:30
2516877509,Txikito,New York,basque,40.7473898,-74.0004115,Unknown,Unknown,Mo-Sa 17:30-23:00; Su 05:30-22:30
2517043195,Merchant's,New York,american,40.7403988,-73.9986292,Unknown,Unknown,Unknown
2517051874,Riverpark,New York,american,40.7395197,-73.9734647,Unknown,Unknown,Unknown
2522798671,Mia Pizza,New York,Unknown,40.7789921,-73.9145079,Unknown,Unknown,Unknown
2522798672,Zorbas,New York,greek,40.7749895,-73.9134767,Unknown,Unknown,Unknown
2522802838,Agnanti,New York,greek,40.7810383,-73.9179527,Unknown,Unknown,Unknown
2522802841,Tap,New York,Unknown,40.7752741,-73.9092283,Unknown,Unknown,Unknown
2522802855,The Sparrow Tavern,New York,Unknown,40.772794,-73.9164181,Unknown,Unknown,Unknown
2523619708,Next Stop Vegan,New York,Unknown,40.691228,-73.9906891,Unknown,Unknown,"Mo-Th 11:00-20:00,Fr-Sa 11:00-21:00,Su 11:00-19:00"
2523660980,L&B Spumoni Gardens,New York,pizza,40.702251,-73.9932479,yes,yes,Unknown
2523787351,The Long Island Bar,New York,american,40.6906369,-73.9964304,Unknown,Unknown,Tu-Fr 17:00-24:00; Sa-Su 14:00-24:00
2523787385,Hibino,New York,japanese;sushi,40.6901587,-73.9963567,Unknown,Unknown,"Mo-Th 12:00-14:30,17:30-22:00; Fr 12:00-14:30,17:30-22:30; Sa 17:30-22:30; Su 17:00-21:30"
2524539476,Barbalu,New York,pizza;italian,40.6867689,-73.9909074,Unknown,Unknown,Unknown
2524934986,Sala Thai,New York,thai,40.780121,-73.9803132,Unknown,Unknown,"Mo-Th, Su 11:30-22:00; Fr-Sa 11:30-22:30"
2524934996,Gari Columbus,New York,japanese;sushi,40.7811731,-73.976285,yes,yes,"Mo-Fr 12:00-14:15, 17:00-21:45; Sa-Su 12:00-21:45"
2535746178,Arco Cafe,New York,sardinian,40.7987331,-73.9672189,Unknown,Unknown,Mo-Su 12:30-21:30
2535746180,The Tang,New York,chinese,40.799962,-73.966315,Unknown,Unknown,"Mo-Th 11:00-15:30,17:00-21:30; Fr 11:00-15:30,17:00-21:45; Sa 11:00-21:45; Su 11:00-21:30"
2535746193,New Kam Lai,New York,chinese,40.7988031,-73.9671681,yes,Unknown,Unknown
2535746194,Noche Mexicana,New York,mexican,40.7974215,-73.9681317,Unknown,Unknown,Unknown
2535746197,Tacqueria 86,New York,mexican,40.7929735,-73.9721553,Unknown,Unknown,Mo-We 15:00-22:00; Th-Sa 12:00-22:00; Su 12:00-21:00
